1.6774 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.1292 	EXP 	Created image_rune_mid1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_mid1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.1533 	EXP 	Sound sound_phoneme set volume 1.000
11.1673 	EXP 	Created text_listen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.6, italic=False, languageStyle='LTR', name='text_listen', opacity=1.0, ori=0, pos=array([ 0., 10.]), rgb=array([255.,   0.,   0.]), text='Listen!', units='cm', win=Window(...), wrapWidth=15.0)
11.1698 	EXP 	Created image_rune_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_left', opacity=1.0, ori=0.0, pos=array([-8.,  0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.1743 	EXP 	Created image_rune_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_right', opacity=1.0, ori=0.0, pos=array([8., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.1772 	EXP 	Created image_rune_mid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_mid', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.1806 	EXP 	Created image_speaker_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_left', opacity=1.0, ori=0.0, pos=array([-8., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.1846 	EXP 	Created image_speaker_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_right', opacity=1.0, ori=0.0, pos=array([ 8., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.1895 	EXP 	Created image_speaker_mid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_mid', opacity=1.0, ori=0.0, pos=array([ 0., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.2409 	EXP 	Created text_practice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.6, italic=False, languageStyle='LTR', name='text_practice', opacity=1.0, ori=0, pos=array([ 0., 10.]), rgb=array([255.,   0.,   0.]), text=str(...), units='cm', win=Window(...), wrapWidth=1500)
11.2885 	EXP 	Sound phoneme_practice1 set volume 1.000
11.2886 	EXP 	Sound phoneme_practice2 set volume 1.000
11.2896 	EXP 	Created blank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='cm', win=Window(...), wrapWidth=15.0)
11.3361 	EXP 	Created text_prompt_consonants = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.7, italic=False, languageStyle='LTR', name='text_prompt_consonants', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='cm', win=Window(...), wrapWidth=1500)
11.3768 	EXP 	Created blank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='cm', win=Window(...), wrapWidth=15.0)
11.3796 	EXP 	Created image_rune_left1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_left1', opacity=1.0, ori=0.0, pos=array([-8.,  0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.3824 	EXP 	Created image_rune_right1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_right1', opacity=1.0, ori=0.0, pos=array([8., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.3854 	EXP 	Created image_rune_mid1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_mid1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.3857 	EXP 	Sound sound_phoneme set volume 1.000
11.3899 	EXP 	Created text_listen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.6, italic=False, languageStyle='LTR', name='text_listen', opacity=1.0, ori=0, pos=array([ 0., 10.]), rgb=array([255.,   0.,   0.]), text='Listen!', units='cm', win=Window(...), wrapWidth=15.0)
11.3932 	EXP 	Created image_rune_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_left', opacity=1.0, ori=0.0, pos=array([-8.,  0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.3981 	EXP 	Created image_rune_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_right', opacity=1.0, ori=0.0, pos=array([8., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.4035 	EXP 	Created image_rune_mid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='image_rune_mid', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8., 8.]), texRes=128, units='cm', win=Window(...))
11.4072 	EXP 	Created image_speaker_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_left', opacity=1.0, ori=0.0, pos=array([-8., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.4104 	EXP 	Created image_speaker_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_right', opacity=1.0, ori=0.0, pos=array([ 8., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.4145 	EXP 	Created image_speaker_mid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_speaker_mid', opacity=1.0, ori=0.0, pos=array([ 0., -8.]), size=array([2., 2.]), texRes=128, units='cm', win=Window(...))
11.4320 	EXP 	Created text_practice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='red', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.6, italic=False, languageStyle='LTR', name='text_practice', opacity=1.0, ori=0, pos=array([ 0., 10.]), rgb=array([255.,   0.,   0.]), text=str(...), units='cm', win=Window(...), wrapWidth=1500)
11.4661 	EXP 	Sound phoneme_practice1 set volume 1.000
11.4662 	EXP 	Sound phoneme_practice2 set volume 1.000
11.4673 	EXP 	Created blank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='cm', win=Window(...), wrapWidth=15.0)
11.4781 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.7, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='cm', win=Window(...), wrapWidth=15.0)
11.5303 	EXP 	Created textz_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.7, italic=False, languageStyle='LTR', name='textz_end', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='cm', win=Window(...), wrapWidth=30)
11.5733 	EXP 	text_instructions: autoDraw = True
12.0031 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
12.0039 	EXP 	New trial (rep=0, index=0): None
12.0139 	DATA 	Keypress: space
12.0338 	EXP 	text_instructions: autoDraw = False
12.0338 	EXP 	text_prompt_vowels: autoDraw = True
12.6299 	EXP 	Imported trial_conditions_v5.csv as conditions, 4 conditions, 10 params
12.6314 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
12.6326 	EXP 	New trial (rep=0, index=0): OrderedDict([('pic1', 'pics/blank.jpg'), ('pic2', 'pics/blank.jpg'), ('pic3', 'pics/v3.png'), ('sound', 'sound/test.wav'), ('image_icon1', 'pics/blank.jpg'), ('image_icon2', 'pics/blank.jpg'), ('image_icon3', 'pics/speaker_icon.jpg'), ('sound1', 'sound/ih.wav'), ('sound2', 'sound/blank.wav'), ('condition', 'vowel')])
12.6385 	DATA 	Keypress: space
12.6530 	EXP 	text_prompt_vowels: autoDraw = False
12.6530 	EXP 	blank500: autoDraw = True
13.4442 	WARNING 	Requested image 'pics/v3.png' not found but similar filename 'pics/v3.jpg' exists. This will be used instead but changing the filename is advised.
13.5008 	EXP 	blank500: autoDraw = False
13.5008 	EXP 	image_rune_left1: image = 'pics/blank.jpg'
13.5008 	EXP 	image_rune_right1: image = 'pics/blank.jpg'
13.5008 	EXP 	image_rune_mid1: image = 'pics/v3.png'
13.5008 	EXP 	text_listen: autoDraw = True
14.0517 	EXP 	image_rune_left1: autoDraw = True
14.0517 	EXP 	image_rune_right1: autoDraw = True
14.0517 	EXP 	image_rune_mid1: autoDraw = True
20.6792 	WARNING 	Requested image 'pics/v3.png' not found but similar filename 'pics/v3.jpg' exists. This will be used instead but changing the filename is advised.
21.0194 	EXP 	image_rune_left1: autoDraw = False
21.0194 	EXP 	image_rune_right1: autoDraw = False
21.0194 	EXP 	image_rune_mid1: autoDraw = False
21.0194 	EXP 	text_listen: autoDraw = False
21.0194 	EXP 	image_rune_left1: autoDraw = False
21.0194 	EXP 	image_rune_right1: autoDraw = False
21.0194 	EXP 	image_rune_mid1: autoDraw = False
21.0194 	EXP 	text_listen: autoDraw = False
21.0194 	EXP 	image_rune_left: image = 'pics/blank.jpg'
21.0194 	EXP 	image_rune_right: image = 'pics/blank.jpg'
21.0194 	EXP 	image_rune_mid: image = 'pics/v3.png'
21.0194 	EXP 	image_speaker_left: image = 'pics/blank.jpg'
21.0194 	EXP 	image_speaker_right: image = 'pics/blank.jpg'
21.0194 	EXP 	image_speaker_mid: image = 'pics/speaker_icon.jpg'
21.0194 	EXP 	image_rune_left: autoDraw = True
21.0194 	EXP 	image_rune_right: autoDraw = True
21.0194 	EXP 	image_rune_mid: autoDraw = True
21.6523 	EXP 	image_speaker_left: autoDraw = True
21.6523 	EXP 	image_speaker_right: autoDraw = True
21.6523 	EXP 	image_speaker_mid: autoDraw = True
21.6523 	EXP 	text_practice: autoDraw = True
25.0733 	DATA 	Keypress: left
25.0883 	EXP 	image_rune_left: autoDraw = False
25.0883 	EXP 	image_rune_right: autoDraw = False
25.0883 	EXP 	image_rune_mid: autoDraw = False
25.0883 	EXP 	image_speaker_left: autoDraw = False
25.0883 	EXP 	image_speaker_right: autoDraw = False
25.0883 	EXP 	image_speaker_mid: autoDraw = False
25.0883 	EXP 	text_practice: autoDraw = False
25.0883 	EXP 	blank500: autoDraw = True
25.5718 	EXP 	New trial (rep=0, index=1): OrderedDict([('pic1', 'pics/blank.jpg'), ('pic2', 'pics/blank.jpg'), ('pic3', 'pics/v4.png'), ('sound', 'sound/test.wav'), ('image_icon1', 'pics/blank.jpg'), ('image_icon2', 'pics/blank.jpg'), ('image_icon3', 'pics/speaker_icon.jpg'), ('sound1', 'sound/eh.wav'), ('sound2', 'sound/blank.wav'), ('condition', 'vowel')])
25.6022 	EXP 	blank500: autoDraw = False
25.6022 	EXP 	blank500: autoDraw = True
26.2862 	WARNING 	Requested image 'pics/v4.png' not found but similar filename 'pics/v4.jpg' exists. This will be used instead but changing the filename is advised.
26.3513 	EXP 	blank500: autoDraw = False
26.3513 	EXP 	image_rune_left1: image = 'pics/blank.jpg'
26.3513 	EXP 	image_rune_right1: image = 'pics/blank.jpg'
26.3513 	EXP 	image_rune_mid1: image = 'pics/v4.png'
26.3513 	EXP 	text_listen: autoDraw = True
26.8408 	EXP 	image_rune_left1: autoDraw = True
26.8408 	EXP 	image_rune_right1: autoDraw = True
26.8408 	EXP 	image_rune_mid1: autoDraw = True
33.4998 	WARNING 	Requested image 'pics/v4.png' not found but similar filename 'pics/v4.jpg' exists. This will be used instead but changing the filename is advised.
33.7858 	EXP 	image_rune_left1: autoDraw = False
33.7858 	EXP 	image_rune_right1: autoDraw = False
33.7858 	EXP 	image_rune_mid1: autoDraw = False
33.7858 	EXP 	text_listen: autoDraw = False
33.7858 	EXP 	image_rune_left1: autoDraw = False
33.7858 	EXP 	image_rune_right1: autoDraw = False
33.7858 	EXP 	image_rune_mid1: autoDraw = False
33.7858 	EXP 	text_listen: autoDraw = False
33.7858 	EXP 	image_rune_left: image = 'pics/blank.jpg'
33.7858 	EXP 	image_rune_right: image = 'pics/blank.jpg'
33.7858 	EXP 	image_rune_mid: image = 'pics/v4.png'
33.7858 	EXP 	image_speaker_left: image = 'pics/blank.jpg'
33.7858 	EXP 	image_speaker_right: image = 'pics/blank.jpg'
33.7858 	EXP 	image_speaker_mid: image = 'pics/speaker_icon.jpg'
33.7858 	EXP 	image_rune_left: autoDraw = True
33.7858 	EXP 	image_rune_right: autoDraw = True
33.7858 	EXP 	image_rune_mid: autoDraw = True
34.4694 	EXP 	image_speaker_left: autoDraw = True
34.4694 	EXP 	image_speaker_right: autoDraw = True
34.4694 	EXP 	image_speaker_mid: autoDraw = True
34.4694 	EXP 	text_practice: autoDraw = True
40.5308 	DATA 	Keypress: space
40.9961 	DATA 	Keypress: space
41.9881 	DATA 	Keypress: right
42.0032 	EXP 	image_rune_left: autoDraw = False
42.0032 	EXP 	image_rune_right: autoDraw = False
42.0032 	EXP 	image_rune_mid: autoDraw = False
42.0032 	EXP 	image_speaker_left: autoDraw = False
42.0032 	EXP 	image_speaker_right: autoDraw = False
42.0032 	EXP 	image_speaker_mid: autoDraw = False
42.0032 	EXP 	text_practice: autoDraw = False
42.0032 	EXP 	blank500: autoDraw = True
42.4886 	EXP 	New trial (rep=0, index=2): OrderedDict([('pic1', 'pics/blank.jpg'), ('pic2', 'pics/blank.jpg'), ('pic3', 'pics/v1.png'), ('sound', 'sound/test.wav'), ('image_icon1', 'pics/speaker_icon.jpg'), ('image_icon2', 'pics/speaker_icon.jpg'), ('image_icon3', 'pics/blank.jpg'), ('sound1', 'sound/ae.WAV'), ('sound2', 'sound/ay.WAV'), ('condition', 'vowel')])
42.5186 	EXP 	blank500: autoDraw = False
42.5186 	EXP 	blank500: autoDraw = True
43.1942 	WARNING 	Requested image 'pics/v1.png' not found but similar filename 'pics/v1.jpg' exists. This will be used instead but changing the filename is advised.
43.3183 	EXP 	blank500: autoDraw = False
43.3183 	EXP 	image_rune_left1: image = 'pics/blank.jpg'
43.3183 	EXP 	image_rune_right1: image = 'pics/blank.jpg'
43.3183 	EXP 	image_rune_mid1: image = 'pics/v1.png'
43.3183 	EXP 	text_listen: autoDraw = True
43.8262 	EXP 	image_rune_left1: autoDraw = True
43.8262 	EXP 	image_rune_right1: autoDraw = True
43.8262 	EXP 	image_rune_mid1: autoDraw = True
50.4628 	WARNING 	Requested image 'pics/v1.png' not found but similar filename 'pics/v1.jpg' exists. This will be used instead but changing the filename is advised.
50.8811 	EXP 	image_rune_left1: autoDraw = False
50.8811 	EXP 	image_rune_right1: autoDraw = False
50.8811 	EXP 	image_rune_mid1: autoDraw = False
50.8811 	EXP 	text_listen: autoDraw = False
50.8811 	EXP 	image_rune_left1: autoDraw = False
50.8811 	EXP 	image_rune_right1: autoDraw = False
50.8811 	EXP 	image_rune_mid1: autoDraw = False
50.8811 	EXP 	text_listen: autoDraw = False
50.8811 	EXP 	image_rune_left: image = 'pics/blank.jpg'
50.8811 	EXP 	image_rune_right: image = 'pics/blank.jpg'
50.8811 	EXP 	image_rune_mid: image = 'pics/v1.png'
50.8811 	EXP 	image_speaker_left: image = 'pics/speaker_icon.jpg'
50.8811 	EXP 	image_speaker_right: image = 'pics/speaker_icon.jpg'
50.8811 	EXP 	image_speaker_mid: image = 'pics/blank.jpg'
50.8811 	EXP 	image_rune_left: autoDraw = True
50.8811 	EXP 	image_rune_right: autoDraw = True
50.8811 	EXP 	image_rune_mid: autoDraw = True
51.5184 	EXP 	image_speaker_left: autoDraw = True
51.5184 	EXP 	image_speaker_right: autoDraw = True
51.5184 	EXP 	image_speaker_mid: autoDraw = True
51.5184 	EXP 	text_practice: autoDraw = True
62.9843 	DATA 	Keypress: left
63.0027 	EXP 	image_rune_left: autoDraw = False
63.0027 	EXP 	image_rune_right: autoDraw = False
63.0027 	EXP 	image_rune_mid: autoDraw = False
63.0027 	EXP 	image_speaker_left: autoDraw = False
63.0027 	EXP 	image_speaker_right: autoDraw = False
63.0027 	EXP 	image_speaker_mid: autoDraw = False
63.0027 	EXP 	text_practice: autoDraw = False
63.0027 	EXP 	blank500: autoDraw = True
63.5034 	EXP 	New trial (rep=0, index=3): OrderedDict([('pic1', 'pics/blank.jpg'), ('pic2', 'pics/blank.jpg'), ('pic3', 'pics/v2.png'), ('sound', 'sound/test.wav'), ('image_icon1', 'pics/speaker_icon.jpg'), ('image_icon2', 'pics/speaker_icon.jpg'), ('image_icon3', 'pics/blank.jpg'), ('sound1', 'sound/iy.WAV'), ('sound2', 'sound/ey.WAV'), ('condition', 'vowel')])
63.5230 	EXP 	blank500: autoDraw = False
63.5230 	EXP 	blank500: autoDraw = True
64.1447 	WARNING 	Requested image 'pics/v2.png' not found but similar filename 'pics/v2.jpg' exists. This will be used instead but changing the filename is advised.
64.2177 	EXP 	blank500: autoDraw = False
64.2177 	EXP 	image_rune_left1: image = 'pics/blank.jpg'
64.2177 	EXP 	image_rune_right1: image = 'pics/blank.jpg'
64.2177 	EXP 	image_rune_mid1: image = 'pics/v2.png'
64.2177 	EXP 	text_listen: autoDraw = True
64.7021 	EXP 	image_rune_left1: autoDraw = True
64.7021 	EXP 	image_rune_right1: autoDraw = True
64.7021 	EXP 	image_rune_mid1: autoDraw = True
71.3385 	WARNING 	Requested image 'pics/v2.png' not found but similar filename 'pics/v2.jpg' exists. This will be used instead but changing the filename is advised.
71.6616 	EXP 	image_rune_left1: autoDraw = False
71.6616 	EXP 	image_rune_right1: autoDraw = False
71.6616 	EXP 	image_rune_mid1: autoDraw = False
71.6616 	EXP 	text_listen: autoDraw = False
71.6616 	EXP 	image_rune_left1: autoDraw = False
71.6616 	EXP 	image_rune_right1: autoDraw = False
71.6616 	EXP 	image_rune_mid1: autoDraw = False
71.6616 	EXP 	text_listen: autoDraw = False
71.6616 	EXP 	image_rune_left: image = 'pics/blank.jpg'
71.6616 	EXP 	image_rune_right: image = 'pics/blank.jpg'
71.6616 	EXP 	image_rune_mid: image = 'pics/v2.png'
71.6616 	EXP 	image_speaker_left: image = 'pics/speaker_icon.jpg'
71.6616 	EXP 	image_speaker_right: image = 'pics/speaker_icon.jpg'
71.6616 	EXP 	image_speaker_mid: image = 'pics/blank.jpg'
71.6616 	EXP 	image_rune_left: autoDraw = True
